path,actor_id,sentence,emotion,level,split
data\processed\1030_IWW_HAP_XX.npy,1030,IWW,HAP,XX,train
data\processed\1035_IWW_ANG_XX.npy,1035,IWW,ANG,XX,train
data\processed\1028_IWW_SAD_XX.npy,1028,IWW,SAD,XX,train
data\processed\1022_IWW_SAD_XX.npy,1022,IWW,SAD,XX,train
data\processed\1002_IWW_DIS_XX.npy,1002,IWW,DIS,XX,train
data\processed\1011_IWW_DIS_XX.npy,1011,IWW,DIS,XX,train
data\processed\1033_IWW_HAP_XX.npy,1033,IWW,HAP,XX,train
data\processed\1004_IWW_HAP_XX.npy,1004,IWW,HAP,XX,train
data\processed\1026_IWW_DIS_XX.npy,1026,IWW,DIS,XX,train
data\processed\1016_IWW_FEA_XX.npy,1016,IWW,FEA,XX,train
data\processed\1018_IWW_SAD_XX.npy,1018,IWW,SAD,XX,train
data\processed\1009_IWW_NEU_XX.npy,1009,IWW,NEU,XX,train
data\processed\1001_IWW_HAP_XX.npy,1001,IWW,HAP,XX,train
data\processed\1032_IWW_NEU_XX.npy,1032,IWW,NEU,XX,train
data\processed\1004_IWW_FEA_XX.npy,1004,IWW,FEA,XX,train
data\processed\1003_IWW_NEU_XX.npy,1003,IWW,NEU,XX,train
data\processed\1023_IWW_SAD_XX.npy,1023,IWW,SAD,XX,train
data\processed\1024_IWW_DIS_XX.npy,1024,IWW,DIS,XX,train
data\processed\1017_IWW_DIS_XX.npy,1017,IWW,DIS,XX,train
data\processed\1045_IWW_ANG_XX.npy,1045,IWW,ANG,XX,train
data\processed\1021_IWW_SAD_XX.npy,1021,IWW,SAD,XX,train
data\processed\1023_IWW_HAP_XX.npy,1023,IWW,HAP,XX,train
data\processed\1048_IWW_NEU_XX.npy,1048,IWW,NEU,XX,train
data\processed\1001_IWW_DIS_XX.npy,1001,IWW,DIS,XX,train
data\processed\1028_IWW_DIS_XX.npy,1028,IWW,DIS,XX,train
data\processed\1030_IWW_SAD_XX.npy,1030,IWW,SAD,XX,train
data\processed\1027_IWW_SAD_XX.npy,1027,IWW,SAD,XX,train
data\processed\1046_IWW_SAD_XX.npy,1046,IWW,SAD,XX,train
data\processed\1039_IWW_FEA_XX.npy,1039,IWW,FEA,XX,train
data\processed\1018_IWW_HAP_XX.npy,1018,IWW,HAP,XX,train
data\processed\1004_IWW_NEU_XX.npy,1004,IWW,NEU,XX,train
data\processed\1029_IWW_ANG_XX.npy,1029,IWW,ANG,XX,train
data\processed\1018_IWW_DIS_XX.npy,1018,IWW,DIS,XX,train
data\processed\1001_IWW_SAD_XX.npy,1001,IWW,SAD,XX,train
data\processed\1035_IWW_SAD_XX.npy,1035,IWW,SAD,XX,train
data\processed\1016_IWW_NEU_XX.npy,1016,IWW,NEU,XX,train
data\processed\1009_IWW_SAD_XX.npy,1009,IWW,SAD,XX,train
data\processed\1040_IWW_ANG_XX.npy,1040,IWW,ANG,XX,train
data\processed\1020_IWW_NEU_XX.npy,1020,IWW,NEU,XX,train
data\processed\1031_IWW_DIS_XX.npy,1031,IWW,DIS,XX,train
data\processed\1007_IWW_HAP_XX.npy,1007,IWW,HAP,XX,train
data\processed\1005_IWW_SAD_XX.npy,1005,IWW,SAD,XX,train
data\processed\1010_IWW_FEA_XX.npy,1010,IWW,FEA,XX,train
data\processed\1007_IWW_DIS_XX.npy,1007,IWW,DIS,XX,train
data\processed\1003_IWW_SAD_XX.npy,1003,IWW,SAD,XX,train
data\processed\1020_IWW_SAD_XX.npy,1020,IWW,SAD,XX,train
data\processed\1036_IWW_NEU_XX.npy,1036,IWW,NEU,XX,train
data\processed\1042_IWW_NEU_XX.npy,1042,IWW,NEU,XX,train
data\processed\1039_IWW_SAD_XX.npy,1039,IWW,SAD,XX,train
data\processed\1043_IWW_ANG_XX.npy,1043,IWW,ANG,XX,train
data\processed\1048_IWW_DIS_XX.npy,1048,IWW,DIS,XX,train
data\processed\1031_IWW_HAP_XX.npy,1031,IWW,HAP,XX,train
data\processed\1016_IWW_DIS_XX.npy,1016,IWW,DIS,XX,train
data\processed\1036_IWW_HAP_XX.npy,1036,IWW,HAP,XX,train
data\processed\1016_IWW_SAD_XX.npy,1016,IWW,SAD,XX,train
data\processed\1007_IWW_SAD_XX.npy,1007,IWW,SAD,XX,train
data\processed\1043_IWW_HAP_XX.npy,1043,IWW,HAP,XX,train
data\processed\1034_IWW_FEA_XX.npy,1034,IWW,FEA,XX,train
data\processed\1038_IWW_FEA_XX.npy,1038,IWW,FEA,XX,train
data\processed\1041_IWW_SAD_XX.npy,1041,IWW,SAD,XX,train
data\processed\1042_IWW_HAP_XX.npy,1042,IWW,HAP,XX,train
data\processed\1013_IWW_DIS_XX.npy,1013,IWW,DIS,XX,train
data\processed\1047_IWW_NEU_XX.npy,1047,IWW,NEU,XX,train
data\processed\1028_IWW_HAP_XX.npy,1028,IWW,HAP,XX,train
data\processed\1019_IWW_ANG_XX.npy,1019,IWW,ANG,XX,train
data\processed\1040_IWW_DIS_XX.npy,1040,IWW,DIS,XX,train
data\processed\1033_IWW_DIS_XX.npy,1033,IWW,DIS,XX,train
data\processed\1005_IWW_HAP_XX.npy,1005,IWW,HAP,XX,train
data\processed\1044_IWW_SAD_XX.npy,1044,IWW,SAD,XX,train
data\processed\1038_IWW_DIS_XX.npy,1038,IWW,DIS,XX,train
data\processed\1010_IWW_HAP_XX.npy,1010,IWW,HAP,XX,train
data\processed\1027_IWW_ANG_XX.npy,1027,IWW,ANG,XX,train
data\processed\1029_IWW_NEU_XX.npy,1029,IWW,NEU,XX,train
data\processed\1019_IWW_SAD_XX.npy,1019,IWW,SAD,XX,train
data\processed\1039_IWW_NEU_XX.npy,1039,IWW,NEU,XX,train
data\processed\1006_IWW_NEU_XX.npy,1006,IWW,NEU,XX,train
data\processed\1003_IWW_HAP_XX.npy,1003,IWW,HAP,XX,train
data\processed\1002_IWW_SAD_XX.npy,1002,IWW,SAD,XX,train
data\processed\1001_IWW_ANG_XX.npy,1001,IWW,ANG,XX,train
data\processed\1009_IWW_FEA_XX.npy,1009,IWW,FEA,XX,train
data\processed\1032_IWW_DIS_XX.npy,1032,IWW,DIS,XX,train
data\processed\1024_IWW_NEU_XX.npy,1024,IWW,NEU,XX,train
data\processed\1014_IWW_HAP_XX.npy,1014,IWW,HAP,XX,train
data\processed\1026_IWW_NEU_XX.npy,1026,IWW,NEU,XX,train
data\processed\1021_IWW_NEU_XX.npy,1021,IWW,NEU,XX,train
data\processed\1045_IWW_FEA_XX.npy,1045,IWW,FEA,XX,train
data\processed\1002_IWW_FEA_XX.npy,1002,IWW,FEA,XX,train
data\processed\1019_IWW_NEU_XX.npy,1019,IWW,NEU,XX,train
data\processed\1045_IWW_NEU_XX.npy,1045,IWW,NEU,XX,train
data\processed\1010_IWW_ANG_XX.npy,1010,IWW,ANG,XX,train
data\processed\1025_IWW_FEA_XX.npy,1025,IWW,FEA,XX,train
data\processed\1029_IWW_DIS_XX.npy,1029,IWW,DIS,XX,train
data\processed\1022_IWW_ANG_XX.npy,1022,IWW,ANG,XX,train
data\processed\1027_IWW_FEA_XX.npy,1027,IWW,FEA,XX,train
data\processed\1030_IWW_FEA_XX.npy,1030,IWW,FEA,XX,train
data\processed\1028_IWW_ANG_XX.npy,1028,IWW,ANG,XX,train
data\processed\1007_IWW_FEA_XX.npy,1007,IWW,FEA,XX,train
data\processed\1019_IWW_HAP_XX.npy,1019,IWW,HAP,XX,train
data\processed\1025_IWW_SAD_XX.npy,1025,IWW,SAD,XX,train
data\processed\1026_IWW_FEA_XX.npy,1026,IWW,FEA,XX,train
data\processed\1037_IWW_DIS_XX.npy,1037,IWW,DIS,XX,train
data\processed\1031_IWW_FEA_XX.npy,1031,IWW,FEA,XX,train
data\processed\1024_IWW_ANG_XX.npy,1024,IWW,ANG,XX,train
data\processed\1023_IWW_ANG_XX.npy,1023,IWW,ANG,XX,train
data\processed\1008_IWW_NEU_XX.npy,1008,IWW,NEU,XX,train
data\processed\1014_IWW_SAD_XX.npy,1014,IWW,SAD,XX,train
data\processed\1031_IWW_SAD_XX.npy,1031,IWW,SAD,XX,train
data\processed\1009_IWW_ANG_XX.npy,1009,IWW,ANG,XX,train
data\processed\1023_IWW_DIS_XX.npy,1023,IWW,DIS,XX,train
data\processed\1036_IWW_FEA_XX.npy,1036,IWW,FEA,XX,train
data\processed\1030_IWW_ANG_XX.npy,1030,IWW,ANG,XX,train
data\processed\1033_IWW_FEA_XX.npy,1033,IWW,FEA,XX,train
data\processed\1038_IWW_SAD_XX.npy,1038,IWW,SAD,XX,train
data\processed\1015_IWW_FEA_XX.npy,1015,IWW,FEA,XX,train
data\processed\1042_IWW_ANG_XX.npy,1042,IWW,ANG,XX,train
data\processed\1033_IWW_SAD_XX.npy,1033,IWW,SAD,XX,train
data\processed\1035_IWW_DIS_XX.npy,1035,IWW,DIS,XX,train
data\processed\1041_IWW_FEA_XX.npy,1041,IWW,FEA,XX,train
data\processed\1034_IWW_HAP_XX.npy,1034,IWW,HAP,XX,train
data\processed\1003_IWW_ANG_XX.npy,1003,IWW,ANG,XX,train
data\processed\1017_IWW_NEU_XX.npy,1017,IWW,NEU,XX,train
data\processed\1008_IWW_ANG_XX.npy,1008,IWW,ANG,XX,train
data\processed\1009_IWW_DIS_XX.npy,1009,IWW,DIS,XX,train
data\processed\1043_IWW_FEA_XX.npy,1043,IWW,FEA,XX,train
data\processed\1036_IWW_ANG_XX.npy,1036,IWW,ANG,XX,train
data\processed\1045_IWW_SAD_XX.npy,1045,IWW,SAD,XX,train
data\processed\1034_IWW_DIS_XX.npy,1034,IWW,DIS,XX,train
data\processed\1040_IWW_SAD_XX.npy,1040,IWW,SAD,XX,train
data\processed\1014_IWW_NEU_XX.npy,1014,IWW,NEU,XX,train
data\processed\1029_IWW_HAP_XX.npy,1029,IWW,HAP,XX,train
data\processed\1004_IWW_ANG_XX.npy,1004,IWW,ANG,XX,train
data\processed\1030_IWW_DIS_XX.npy,1030,IWW,DIS,XX,train
data\processed\1014_IWW_DIS_XX.npy,1014,IWW,DIS,XX,train
data\processed\1006_IWW_ANG_XX.npy,1006,IWW,ANG,XX,train
data\processed\1011_IWW_FEA_XX.npy,1011,IWW,FEA,XX,train
data\processed\1045_IWW_DIS_XX.npy,1045,IWW,DIS,XX,train
data\processed\1026_IWW_HAP_XX.npy,1026,IWW,HAP,XX,train
data\processed\1017_IWW_ANG_XX.npy,1017,IWW,ANG,XX,train
data\processed\1008_IWW_FEA_XX.npy,1008,IWW,FEA,XX,train
data\processed\1045_IWW_HAP_XX.npy,1045,IWW,HAP,XX,train
data\processed\1013_IWW_NEU_XX.npy,1013,IWW,NEU,XX,train
data\processed\1042_IWW_FEA_XX.npy,1042,IWW,FEA,XX,train
data\processed\1031_IWW_NEU_XX.npy,1031,IWW,NEU,XX,train
data\processed\1025_IWW_DIS_XX.npy,1025,IWW,DIS,XX,train
data\processed\1038_IWW_HAP_XX.npy,1038,IWW,HAP,XX,train
data\processed\1020_IWW_FEA_XX.npy,1020,IWW,FEA,XX,train
data\processed\1013_IWW_ANG_XX.npy,1013,IWW,ANG,XX,train
data\processed\1041_IWW_HAP_XX.npy,1041,IWW,HAP,XX,train
data\processed\1041_IWW_NEU_XX.npy,1041,IWW,NEU,XX,train
data\processed\1022_IWW_HAP_XX.npy,1022,IWW,HAP,XX,train
data\processed\1021_IWW_HAP_XX.npy,1021,IWW,HAP,XX,train
data\processed\1037_IWW_HAP_XX.npy,1037,IWW,HAP,XX,train
data\processed\1020_IWW_ANG_XX.npy,1020,IWW,ANG,XX,train
data\processed\1039_IWW_ANG_XX.npy,1039,IWW,ANG,XX,train
data\processed\1035_IWW_HAP_XX.npy,1035,IWW,HAP,XX,train
data\processed\1048_IWW_ANG_XX.npy,1048,IWW,ANG,XX,train
data\processed\1003_MTI_ANG_XX.npy,1003,MTI,ANG,XX,test
data\processed\1015_MTI_DIS_XX.npy,1015,MTI,DIS,XX,dev
data\processed\1007_MTI_ANG_XX.npy,1007,MTI,ANG,XX,dev
data\processed\1016_MTI_ANG_XX.npy,1016,MTI,ANG,XX,dev
data\processed\1046_MTI_HAP_XX.npy,1046,MTI,HAP,XX,dev
data\processed\1014_MTI_DIS_XX.npy,1014,MTI,DIS,XX,dev
data\processed\1045_MTI_FEA_XX.npy,1045,MTI,FEA,XX,dev
data\processed\1046_MTI_FEA_XX.npy,1046,MTI,FEA,XX,dev
data\processed\1026_MTI_SAD_XX.npy,1026,MTI,SAD,XX,dev
data\processed\1027_MTI_SAD_XX.npy,1027,MTI,SAD,XX,dev
data\processed\1013_MTI_HAP_XX.npy,1013,MTI,HAP,XX,dev
data\processed\1048_MTI_FEA_XX.npy,1048,MTI,FEA,XX,dev
data\processed\1037_MTI_ANG_XX.npy,1037,MTI,ANG,XX,dev
data\processed\1002_MTI_HAP_XX.npy,1002,MTI,HAP,XX,dev
data\processed\1017_MTI_NEU_XX.npy,1017,MTI,NEU,XX,dev
data\processed\1046_MTI_DIS_XX.npy,1046,MTI,DIS,XX,dev
data\processed\1006_MTI_SAD_XX.npy,1006,MTI,SAD,XX,dev
data\processed\1010_MTI_DIS_XX.npy,1010,MTI,DIS,XX,dev
data\processed\1041_MTI_FEA_XX.npy,1041,MTI,FEA,XX,dev
data\processed\1047_MTI_FEA_XX.npy,1047,MTI,FEA,XX,dev
data\processed\1004_MTI_ANG_XX.npy,1004,MTI,ANG,XX,dev
data\processed\1035_MTI_DIS_XX.npy,1035,MTI,DIS,XX,dev
data\processed\1047_MTI_ANG_XX.npy,1047,MTI,ANG,XX,dev
data\processed\1027_MTI_HAP_XX.npy,1027,MTI,HAP,XX,dev
data\processed\1034_MTI_FEA_XX.npy,1034,MTI,FEA,XX,dev
data\processed\1008_MTI_HAP_XX.npy,1008,MTI,HAP,XX,dev
data\processed\1048_MTI_NEU_XX.npy,1048,MTI,NEU,XX,dev
data\processed\1022_MTI_DIS_XX.npy,1022,MTI,DIS,XX,dev
data\processed\1027_MTI_FEA_XX.npy,1027,MTI,FEA,XX,dev
data\processed\1005_MTI_SAD_XX.npy,1005,MTI,SAD,XX,train
data\processed\1011_MTI_HAP_XX.npy,1011,MTI,HAP,XX,train
data\processed\1014_MTI_HAP_XX.npy,1014,MTI,HAP,XX,train
data\processed\1010_MTI_NEU_XX.npy,1010,MTI,NEU,XX,train
data\processed\1040_MTI_HAP_XX.npy,1040,MTI,HAP,XX,train
data\processed\1025_MTI_ANG_XX.npy,1025,MTI,ANG,XX,train
data\processed\1030_MTI_FEA_XX.npy,1030,MTI,FEA,XX,train
data\processed\1029_MTI_NEU_XX.npy,1029,MTI,NEU,XX,train
data\processed\1019_MTI_ANG_XX.npy,1019,MTI,ANG,XX,train
data\processed\1041_MTI_ANG_XX.npy,1041,MTI,ANG,XX,train
data\processed\1015_MTI_NEU_XX.npy,1015,MTI,NEU,XX,train
data\processed\1037_MTI_HAP_XX.npy,1037,MTI,HAP,XX,train
data\processed\1038_MTI_DIS_XX.npy,1038,MTI,DIS,XX,train
data\processed\1029_MTI_DIS_XX.npy,1029,MTI,DIS,XX,train
data\processed\1027_MTI_NEU_XX.npy,1027,MTI,NEU,XX,train
data\processed\1038_MTI_NEU_XX.npy,1038,MTI,NEU,XX,train
data\processed\1015_MTI_SAD_XX.npy,1015,MTI,SAD,XX,train
data\processed\1031_MTI_FEA_XX.npy,1031,MTI,FEA,XX,train
data\processed\1027_MTI_ANG_XX.npy,1027,MTI,ANG,XX,train
data\processed\1002_MTI_NEU_XX.npy,1002,MTI,NEU,XX,train
data\processed\1020_MTI_HAP_XX.npy,1020,MTI,HAP,XX,train
data\processed\1025_MTI_NEU_XX.npy,1025,MTI,NEU,XX,train
data\processed\1001_MTI_DIS_XX.npy,1001,MTI,DIS,XX,train
data\processed\1034_MTI_DIS_XX.npy,1034,MTI,DIS,XX,train
data\processed\1044_MTI_DIS_XX.npy,1044,MTI,DIS,XX,train
data\processed\1016_MTI_HAP_XX.npy,1016,MTI,HAP,XX,train
data\processed\1018_MTI_ANG_XX.npy,1018,MTI,ANG,XX,train
data\processed\1018_MTI_NEU_XX.npy,1018,MTI,NEU,XX,train
data\processed\1032_MTI_SAD_XX.npy,1032,MTI,SAD,XX,train
data\processed\1045_MTI_DIS_XX.npy,1045,MTI,DIS,XX,train
data\processed\1019_MTI_SAD_XX.npy,1019,MTI,SAD,XX,train
data\processed\1045_MTI_NEU_XX.npy,1045,MTI,NEU,XX,train
data\processed\1047_MTI_HAP_XX.npy,1047,MTI,HAP,XX,train
data\processed\1046_MTI_NEU_XX.npy,1046,MTI,NEU,XX,train
data\processed\1004_MTI_SAD_XX.npy,1004,MTI,SAD,XX,train
data\processed\1042_MTI_DIS_XX.npy,1042,MTI,DIS,XX,train
data\processed\1001_MTI_ANG_XX.npy,1001,MTI,ANG,XX,train
data\processed\1044_MTI_FEA_XX.npy,1044,MTI,FEA,XX,train
data\processed\1026_MTI_DIS_XX.npy,1026,MTI,DIS,XX,train
data\processed\1037_MTI_FEA_XX.npy,1037,MTI,FEA,XX,train
data\processed\1028_MTI_HAP_XX.npy,1028,MTI,HAP,XX,train
data\processed\1002_MTI_FEA_XX.npy,1002,MTI,FEA,XX,train
data\processed\1016_MTI_DIS_XX.npy,1016,MTI,DIS,XX,train
data\processed\1029_MTI_FEA_XX.npy,1029,MTI,FEA,XX,train
data\processed\1022_MTI_NEU_XX.npy,1022,MTI,NEU,XX,train
data\processed\1034_MTI_HAP_XX.npy,1034,MTI,HAP,XX,train
data\processed\1013_MTI_DIS_XX.npy,1013,MTI,DIS,XX,train
data\processed\1011_MTI_NEU_XX.npy,1011,MTI,NEU,XX,train
data\processed\1030_MTI_SAD_XX.npy,1030,MTI,SAD,XX,train
data\processed\1047_MTI_NEU_XX.npy,1047,MTI,NEU,XX,train
data\processed\1017_MTI_ANG_XX.npy,1017,MTI,ANG,XX,train
data\processed\1040_MTI_DIS_XX.npy,1040,MTI,DIS,XX,train
data\processed\1039_MTI_NEU_XX.npy,1039,MTI,NEU,XX,train
data\processed\1030_MTI_DIS_XX.npy,1030,MTI,DIS,XX,train
data\processed\1037_MTI_SAD_XX.npy,1037,MTI,SAD,XX,train
data\processed\1048_MTI_ANG_XX.npy,1048,MTI,ANG,XX,train
data\processed\1023_MTI_SAD_XX.npy,1023,MTI,SAD,XX,train
data\processed\1020_MTI_SAD_XX.npy,1020,MTI,SAD,XX,train
data\processed\1030_MTI_HAP_XX.npy,1030,MTI,HAP,XX,train
data\processed\1004_MTI_HAP_XX.npy,1004,MTI,HAP,XX,train
data\processed\1012_MTI_SAD_XX.npy,1012,MTI,SAD,XX,train
data\processed\1006_MTI_HAP_XX.npy,1006,MTI,HAP,XX,train
data\processed\1005_MTI_HAP_XX.npy,1005,MTI,HAP,XX,train
data\processed\1011_MTI_DIS_XX.npy,1011,MTI,DIS,XX,train
data\processed\1046_MTI_ANG_XX.npy,1046,MTI,ANG,XX,train
data\processed\1006_MTI_ANG_XX.npy,1006,MTI,ANG,XX,train
data\processed\1038_MTI_ANG_XX.npy,1038,MTI,ANG,XX,train
data\processed\1016_MTI_FEA_XX.npy,1016,MTI,FEA,XX,train
data\processed\1025_MTI_FEA_XX.npy,1025,MTI,FEA,XX,train
data\processed\1030_MTI_NEU_XX.npy,1030,MTI,NEU,XX,train
data\processed\1042_MTI_NEU_XX.npy,1042,MTI,NEU,XX,train
data\processed\1031_MTI_HAP_XX.npy,1031,MTI,HAP,XX,train
data\processed\1046_MTI_SAD_XX.npy,1046,MTI,SAD,XX,train
data\processed\1021_MTI_NEU_XX.npy,1021,MTI,NEU,XX,train
data\processed\1010_MTI_ANG_XX.npy,1010,MTI,ANG,XX,train
data\processed\1047_MTI_SAD_XX.npy,1047,MTI,SAD,XX,train
data\processed\1015_MTI_HAP_XX.npy,1015,MTI,HAP,XX,train
data\processed\1008_MTI_FEA_XX.npy,1008,MTI,FEA,XX,train
data\processed\1039_MTI_FEA_XX.npy,1039,MTI,FEA,XX,train
data\processed\1029_MTI_SAD_XX.npy,1029,MTI,SAD,XX,train
data\processed\1043_MTI_HAP_XX.npy,1043,MTI,HAP,XX,train
data\processed\1024_MTI_HAP_XX.npy,1024,MTI,HAP,XX,train
data\processed\1019_MTI_FEA_XX.npy,1019,MTI,FEA,XX,train
data\processed\1021_MTI_FEA_XX.npy,1021,MTI,FEA,XX,train
data\processed\1033_MTI_DIS_XX.npy,1033,MTI,DIS,XX,train
data\processed\1035_MTI_NEU_XX.npy,1035,MTI,NEU,XX,train
data\processed\1035_MTI_SAD_XX.npy,1035,MTI,SAD,XX,train
data\processed\1012_MTI_ANG_XX.npy,1012,MTI,ANG,XX,train
data\processed\1032_MTI_HAP_XX.npy,1032,MTI,HAP,XX,train
data\processed\1010_MTI_FEA_XX.npy,1010,MTI,FEA,XX,train
data\processed\1035_MTI_HAP_XX.npy,1035,MTI,HAP,XX,train
data\processed\1040_MTI_FEA_XX.npy,1040,MTI,FEA,XX,train
data\processed\1020_MTI_DIS_XX.npy,1020,MTI,DIS,XX,train
data\processed\1033_MTI_SAD_XX.npy,1033,MTI,SAD,XX,train
data\processed\1021_MTI_SAD_XX.npy,1021,MTI,SAD,XX,train
data\processed\1045_MTI_HAP_XX.npy,1045,MTI,HAP,XX,train
data\processed\1045_MTI_ANG_XX.npy,1045,MTI,ANG,XX,train
data\processed\1044_MTI_ANG_XX.npy,1044,MTI,ANG,XX,train
data\processed\1031_MTI_SAD_XX.npy,1031,MTI,SAD,XX,train
data\processed\1034_MTI_NEU_XX.npy,1034,MTI,NEU,XX,train
data\processed\1034_MTI_SAD_XX.npy,1034,MTI,SAD,XX,train
data\processed\1023_MTI_FEA_XX.npy,1023,MTI,FEA,XX,train
data\processed\1033_MTI_NEU_XX.npy,1033,MTI,NEU,XX,train
data\processed\1017_MTI_HAP_XX.npy,1017,MTI,HAP,XX,train
data\processed\1048_MTI_HAP_XX.npy,1048,MTI,HAP,XX,train
data\processed\1048_MTI_DIS_XX.npy,1048,MTI,DIS,XX,train
data\processed\1035_MTI_FEA_XX.npy,1035,MTI,FEA,XX,train
data\processed\1039_MTI_HAP_XX.npy,1039,MTI,HAP,XX,train
data\processed\1014_MTI_FEA_XX.npy,1014,MTI,FEA,XX,train
data\processed\1026_MTI_ANG_XX.npy,1026,MTI,ANG,XX,train
data\processed\1006_MTI_NEU_XX.npy,1006,MTI,NEU,XX,train
data\processed\1028_MTI_ANG_XX.npy,1028,MTI,ANG,XX,train
data\processed\1032_MTI_FEA_XX.npy,1032,MTI,FEA,XX,train
data\processed\1043_MTI_DIS_XX.npy,1043,MTI,DIS,XX,train
data\processed\1003_MTI_SAD_XX.npy,1003,MTI,SAD,XX,train
data\processed\1023_MTI_NEU_XX.npy,1023,MTI,NEU,XX,train
data\processed\1042_MTI_ANG_XX.npy,1042,MTI,ANG,XX,train
data\processed\1047_MTI_DIS_XX.npy,1047,MTI,DIS,XX,train
data\processed\1010_MTI_SAD_XX.npy,1010,MTI,SAD,XX,train
data\processed\1028_MTI_FEA_XX.npy,1028,MTI,FEA,XX,train
data\processed\1033_MTI_HAP_XX.npy,1033,MTI,HAP,XX,train
data\processed\1004_MTI_DIS_XX.npy,1004,MTI,DIS,XX,train
data\processed\1013_MTI_ANG_XX.npy,1013,MTI,ANG,XX,train
data\processed\1028_MTI_DIS_XX.npy,1028,MTI,DIS,XX,train
data\processed\1016_MTI_NEU_XX.npy,1016,MTI,NEU,XX,train
data\processed\1031_MTI_DIS_XX.npy,1031,MTI,DIS,XX,train
data\processed\1013_MTI_NEU_XX.npy,1013,MTI,NEU,XX,train
data\processed\1044_MTI_NEU_XX.npy,1044,MTI,NEU,XX,train
data\processed\1018_MTI_SAD_XX.npy,1018,MTI,SAD,XX,train
data\processed\1033_MTI_FEA_XX.npy,1033,MTI,FEA,XX,train
data\processed\1028_MTI_SAD_XX.npy,1028,MTI,SAD,XX,train
data\processed\1040_MTI_NEU_XX.npy,1040,MTI,NEU,XX,train
data\processed\1001_MTI_FEA_XX.npy,1001,MTI,FEA,XX,train
data\processed\1030_MTI_ANG_XX.npy,1030,MTI,ANG,XX,train
data\processed\1004_MTI_NEU_XX.npy,1004,MTI,NEU,XX,train
data\processed\1033_MTI_ANG_XX.npy,1033,MTI,ANG,XX,train
data\processed\1005_MTI_FEA_XX.npy,1005,MTI,FEA,XX,train
data\processed\1023_MTI_ANG_XX.npy,1023,MTI,ANG,XX,train
data\processed\1036_MTI_NEU_XX.npy,1036,MTI,NEU,XX,train
data\processed\1043_MTI_NEU_XX.npy,1043,MTI,NEU,XX,train
data\processed\1041_MTI_DIS_XX.npy,1041,MTI,DIS,XX,train
data\processed\1011_MTI_ANG_XX.npy,1011,MTI,ANG,XX,train
data\processed\1018_MTI_HAP_XX.npy,1018,MTI,HAP,XX,train
data\processed\1044_MTI_HAP_XX.npy,1044,MTI,HAP,XX,train
data\processed\1018_MTI_DIS_XX.npy,1018,MTI,DIS,XX,train
data\processed\1036_MTI_SAD_XX.npy,1036,MTI,SAD,XX,train
data\processed\1038_MTI_SAD_XX.npy,1038,MTI,SAD,XX,train
data\processed\1003_MTI_HAP_XX.npy,1003,MTI,HAP,XX,train
data\processed\1036_MTI_DIS_XX.npy,1036,MTI,DIS,XX,train
data\processed\1021_MTI_HAP_XX.npy,1021,MTI,HAP,XX,train
data\processed\1001_MTI_SAD_XX.npy,1001,MTI,SAD,XX,train
data\processed\1014_MTI_NEU_XX.npy,1014,MTI,NEU,XX,train
data\processed\1036_MTI_HAP_XX.npy,1036,MTI,HAP,XX,train
data\processed\1036_MTI_ANG_XX.npy,1036,MTI,ANG,XX,train
data\processed\1042_MTI_FEA_XX.npy,1042,MTI,FEA,XX,train
data\processed\1031_MTI_ANG_XX.npy,1031,MTI,ANG,XX,train
data\processed\1026_MTI_NEU_XX.npy,1026,MTI,NEU,XX,train
data\processed\1043_MTI_FEA_XX.npy,1043,MTI,FEA,XX,train
data\processed\1044_MTI_SAD_XX.npy,1044,MTI,SAD,XX,train
data\processed\1048_MTI_SAD_XX.npy,1048,MTI,SAD,XX,train
data\processed\1007_MTI_NEU_XX.npy,1007,MTI,NEU,XX,train
data\processed\1041_MTI_NEU_XX.npy,1041,MTI,NEU,XX,train
data\processed\1019_MTI_NEU_XX.npy,1019,MTI,NEU,XX,train
data\processed\1032_MTI_NEU_XX.npy,1032,MTI,NEU,XX,train
data\processed\1041_MTI_SAD_XX.npy,1041,MTI,SAD,XX,train
data\processed\1040_MTI_ANG_XX.npy,1040,MTI,ANG,XX,train
data\processed\1002_MTI_ANG_XX.npy,1002,MTI,ANG,XX,train
data\processed\1025_MTI_DIS_XX.npy,1025,MTI,DIS,XX,train
data\processed\1012_MTI_NEU_XX.npy,1012,MTI,NEU,XX,train
data\processed\1025_MTI_HAP_XX.npy,1025,MTI,HAP,XX,train
data\processed\1008_MTI_SAD_XX.npy,1008,MTI,SAD,XX,train
data\processed\1007_MTI_DIS_XX.npy,1007,MTI,DIS,XX,train
data\processed\1014_MTI_SAD_XX.npy,1014,MTI,SAD,XX,train
data\processed\1011_MTI_FEA_XX.npy,1011,MTI,FEA,XX,train
data\processed\1007_MTI_FEA_XX.npy,1007,MTI,FEA,XX,train
data\processed\1038_MTI_FEA_XX.npy,1038,MTI,FEA,XX,train
data\processed\1010_MTI_HAP_XX.npy,1010,MTI,HAP,XX,train
data\processed\1017_MTI_DIS_XX.npy,1017,MTI,DIS,XX,train
data\processed\1038_MTI_HAP_XX.npy,1038,MTI,HAP,XX,train
data\processed\1043_MTI_ANG_XX.npy,1043,MTI,ANG,XX,train
data\processed\1008_MTI_ANG_XX.npy,1008,MTI,ANG,XX,train
data\processed\1003_MTI_FEA_XX.npy,1003,MTI,FEA,XX,train
